,Word,Phonemes,No Stress,Length,characterDist,phonemeDist
4141,aslatif,"['AH0', 'S', 'L', 'EY1', 'T', 'IH0', 'F']","['AH', 'S', 'L', 'EY', 'T', 'IH', 'F']",7,0.2857142857142857,0.2857142857142857
4156,widenci,"['V', 'AH0', 'D', 'EH1', 'N', 'S', 'IY0']","['V', 'AH', 'D', 'EH', 'N', 'S', 'IY']",7,0.2857142857142857,0.2857142857142857
4160,condbod,"['K', 'AA1', 'N', 'D', 'B', 'AA2', 'D']","['K', 'AA', 'N', 'D', 'B', 'AA', 'D']",7,0.2857142857142857,0.42857142857142855
4161,staduct,"['S', 'T', 'AE1', 'D', 'AH0', 'K', 'AH0', 'T']","['S', 'T', 'AE', 'D', 'AH', 'K', 'AH', 'T']",8,0.2857142857142857,0.375
4168,decambe,"['D', 'IH0', 'K', 'AE1', 'M', 'B', 'IY0']","['D', 'IH', 'K', 'AE', 'M', 'B', 'IY']",7,0.2857142857142857,0.42857142857142855
4173,eventri,"['IY0', 'V', 'EH1', 'N', 'T', 'R', 'IY0']","['IY', 'V', 'EH', 'N', 'T', 'R', 'IY']",7,0.2857142857142857,0.2857142857142857
4175,devesta,"['D', 'IH0', 'V', 'EH1', 'S', 'T', 'AH0']","['D', 'IH', 'V', 'EH', 'S', 'T', 'AH']",7,0.2857142857142857,0.2857142857142857
4189,inducti,"['IH0', 'N', 'D', 'AH1', 'K', 'T', 'IY0']","['IH', 'N', 'D', 'AH', 'K', 'T', 'IY']",7,0.2857142857142857,0.2857142857142857
4195,hanated,"['HH', 'AE1', 'N', 'AH0', 'T', 'IH0', 'D']","['HH', 'AE', 'N', 'AH', 'T', 'IH', 'D']",7,0.2857142857142857,0.2857142857142857
4196,idendso,"['AY2', 'D', 'EH1', 'N', 'S', 'D', 'OW0']","['AY', 'D', 'EH', 'N', 'S', 'D', 'OW']",7,0.42857142857142855,0.42857142857142855
4198,reposel,"['R', 'IY0', 'P', 'OW1', 'S', 'AH0', 'L']","['R', 'IY', 'P', 'OW', 'S', 'AH', 'L']",7,0.2857142857142857,0.42857142857142855
4199,optinos,"['AA1', 'P', 'T', 'AH0', 'N', 'OW2', 'Z']","['AA', 'P', 'T', 'AH', 'N', 'OW', 'Z']",7,0.2857142857142857,0.2857142857142857
4204,mccesit,"['M', 'AH0', 'S', 'EH1', 'S', 'T', 'IH0']","['M', 'AH', 'S', 'EH', 'S', 'T', 'IH']",7,0.42857142857142855,0.2857142857142857
4218,tonsida,"['T', 'OW0', 'N', 'S', 'IY1', 'D', 'AH0']","['T', 'OW', 'N', 'S', 'IY', 'D', 'AH']",7,0.42857142857142855,0.42857142857142855
4224,ambinis,"['AE1', 'M', 'B', 'AH0', 'N', 'AH0', 'S']","['AE', 'M', 'B', 'AH', 'N', 'AH', 'S']",7,0.42857142857142855,0.2857142857142857
4225,berinds,"['B', 'EH1', 'R', 'IH0', 'N', 'D', 'Z']","['B', 'EH', 'R', 'IH', 'N', 'D', 'Z']",7,0.2857142857142857,0.2857142857142857
4231,unimanc,"['Y', 'UW1', 'N', 'AH0', 'M', 'AE0', 'NG', 'K']","['Y', 'UW', 'N', 'AH', 'M', 'AE', 'NG', 'K']",8,0.42857142857142855,0.5
4238,luxuart,"['L', 'AH1', 'K', 'S', 'W', 'AH0', 'T', 'ER0']","['L', 'AH', 'K', 'S', 'W', 'AH', 'T', 'ER']",8,0.2857142857142857,0.375
4241,lociden,"['L', 'AA1', 'S', 'AH0', 'D', 'AH0', 'N']","['L', 'AA', 'S', 'AH', 'D', 'AH', 'N']",7,0.2857142857142857,0.42857142857142855
4250,witends,"['W', 'AY1', 'T', 'AH0', 'N', 'D', 'Z']","['W', 'AY', 'T', 'AH', 'N', 'D', 'Z']",7,0.2857142857142857,0.2857142857142857
4259,yelearsi,"['Y', 'EH0', 'L', 'IH1', 'R', 'S', 'IY0']","['Y', 'EH', 'L', 'IH', 'R', 'S', 'IY']",7,0.375,0.42857142857142855
4292,obselop,"['AA1', 'B', 'S', 'AH0', 'L', 'AA2', 'P']","['AA', 'B', 'S', 'AH', 'L', 'AA', 'P']",7,0.42857142857142855,0.2857142857142857
4296,unalica,"['Y', 'UW0', 'N', 'AE1', 'L', 'IH0', 'K', 'AH0']","['Y', 'UW', 'N', 'AE', 'L', 'IH', 'K', 'AH']",8,0.42857142857142855,0.375
4309,sediets,"['S', 'EH1', 'D', 'IY0', 'AH0', 'T', 'S']","['S', 'EH', 'D', 'IY', 'AH', 'T', 'S']",7,0.2857142857142857,0.2857142857142857
4320,sacipmen,"['S', 'AE1', 'S', 'IH0', 'P', 'M', 'AH0', 'N']","['S', 'AE', 'S', 'IH', 'P', 'M', 'AH', 'N']",8,0.375,0.375
4330,dozetify,"['D', 'AH0', 'Z', 'EH1', 'T', 'IH0', 'F', 'AY2']","['D', 'AH', 'Z', 'EH', 'T', 'IH', 'F', 'AY']",8,0.375,0.5
4331,treetifu,"['T', 'R', 'IY0', 'T', 'IY1', 'F', 'AH0']","['T', 'R', 'IY', 'T', 'IY', 'F', 'AH']",7,0.375,0.42857142857142855
4339,ementrin,"['EH1', 'M', 'AH0', 'N', 'T', 'R', 'IH0', 'N']","['EH', 'M', 'AH', 'N', 'T', 'R', 'IH', 'N']",8,0.375,0.375
4343,genicled,"['JH', 'EH1', 'N', 'IH0', 'K', 'AH0', 'L', 'D']","['JH', 'EH', 'N', 'IH', 'K', 'AH', 'L', 'D']",8,0.375,0.375
4346,vottext,"['V', 'AA1', 'T', 'K', 'EH2', 'K', 'T', 'S']","['V', 'AA', 'T', 'K', 'EH', 'K', 'T', 'S']",8,0.2857142857142857,0.375
4353,domparat,"['D', 'AA1', 'M', 'P', 'ER0', 'T', 'AE2', 'P']","['D', 'AA', 'M', 'P', 'ER', 'T', 'AE', 'P']",8,0.375,0.5
4355,ventifie,"['V', 'EH1', 'N', 'T', 'AH0', 'F', 'AY2']","['V', 'EH', 'N', 'T', 'AH', 'F', 'AY']",7,0.375,0.2857142857142857
4359,locausid,"['L', 'OW0', 'K', 'AO1', 'Z', 'AH0', 'D']","['L', 'OW', 'K', 'AO', 'Z', 'AH', 'D']",7,0.375,0.42857142857142855
4365,spligate,"['S', 'P', 'L', 'AY1', 'G', 'AH0', 'T']","['S', 'P', 'L', 'AY', 'G', 'AH', 'T']",7,0.375,0.42857142857142855
4366,drivelf,"['D', 'R', 'AY1', 'V', 'L', 'IH0', 'F']","['D', 'R', 'AY', 'V', 'L', 'IH', 'F']",7,0.2857142857142857,0.2857142857142857
4379,arientit,"['EH1', 'R', 'IY0', 'N', 'EH2', 'T', 'AH0', 'T']","['EH', 'R', 'IY', 'N', 'EH', 'T', 'AH', 'T']",8,0.375,0.375
4383,sistral,"['S', 'IH1', 'S', 'T', 'R', 'AH0', 'L']","['S', 'IH', 'S', 'T', 'R', 'AH', 'L']",7,0.2857142857142857,0.2857142857142857
4403,islatuar,"['IH0', 'L', 'AA0', 'CH', 'UW1', 'AA0', 'R']","['IH', 'L', 'AA', 'CH', 'UW', 'AA', 'R']",7,0.375,0.5714285714285714
4406,johanst,"['JH', 'OW1', 'HH', 'AE1', 'N', 'S', 'T']","['JH', 'OW', 'HH', 'AE', 'N', 'S', 'T']",7,0.2857142857142857,0.2857142857142857
4407,disants,"['D', 'IH1', 'S', 'AH0', 'N', 'T', 'S']","['D', 'IH', 'S', 'AH', 'N', 'T', 'S']",7,0.2857142857142857,0.2857142857142857
4408,felloory,"['F', 'EH1', 'L', 'W', 'EH2', 'R', 'IY0']","['F', 'EH', 'L', 'W', 'EH', 'R', 'IY']",7,0.375,0.42857142857142855
4410,crovatut,"['K', 'R', 'OW1', 'V', 'AH0', 'T', 'UW2', 'T']","['K', 'R', 'OW', 'V', 'AH', 'T', 'UW', 'T']",8,0.375,0.5
4413,jumethin,"['JH', 'UW1', 'M', 'IH0', 'TH', 'IH0', 'N']","['JH', 'UW', 'M', 'IH', 'TH', 'IH', 'N']",7,0.375,0.42857142857142855
4416,impearic,"['IH0', 'M', 'P', 'EH1', 'R', 'IH0', 'K']","['IH', 'M', 'P', 'EH', 'R', 'IH', 'K']",7,0.375,0.2857142857142857
4421,lausiden,"['L', 'AW1', 'S', 'IH0', 'D', 'AH0', 'N']","['L', 'AW', 'S', 'IH', 'D', 'AH', 'N']",7,0.375,0.42857142857142855
4426,positand,"['P', 'AA1', 'Z', 'IH0', 'T', 'AH0', 'N', 'D']","['P', 'AA', 'Z', 'IH', 'T', 'AH', 'N', 'D']",8,0.375,0.375
4445,witenta,"['W', 'IH0', 'T', 'EH1', 'N', 'T', 'AH0']","['W', 'IH', 'T', 'EH', 'N', 'T', 'AH']",7,0.42857142857142855,0.42857142857142855
4477,studital,"['S', 'T', 'UW1', 'D', 'IH0', 'T', 'AH0', 'L']","['S', 'T', 'UW', 'D', 'IH', 'T', 'AH', 'L']",8,0.375,0.375
4479,rearicat,"['R', 'IY0', 'AA1', 'R', 'IH0', 'K', 'T']","['R', 'IY', 'AA', 'R', 'IH', 'K', 'T']",7,0.375,0.2857142857142857
4488,heconic,"['HH', 'AH0', 'K', 'AA1', 'N', 'IH0', 'K']","['HH', 'AH', 'K', 'AA', 'N', 'IH', 'K']",7,0.2857142857142857,0.2857142857142857
4501,sepossiv,"['S', 'IH0', 'P', 'AA1', 'S', 'IH0', 'V']","['S', 'IH', 'P', 'AA', 'S', 'IH', 'V']",7,0.375,0.42857142857142855
4508,vickinui,"['V', 'IH0', 'K', 'Y', 'UW1', 'N', 'IY0']","['V', 'IH', 'K', 'Y', 'UW', 'N', 'IY']",7,0.375,0.42857142857142855
4510,islebram,"['AY1', 'S', 'L', 'IH0', 'B', 'R', 'AH0', 'M']","['AY', 'S', 'L', 'IH', 'B', 'R', 'AH', 'M']",8,0.375,0.5
4513,overible,"['OW1', 'V', 'ER0', 'AH0', 'B', 'AH0', 'L']","['OW', 'V', 'ER', 'AH', 'B', 'AH', 'L']",7,0.375,0.2857142857142857
4521,discrall,"['D', 'IH0', 'S', 'K', 'R', 'AO1', 'L']","['D', 'IH', 'S', 'K', 'R', 'AO', 'L']",7,0.375,0.2857142857142857
4530,weddemen,"['W', 'EH1', 'D', 'AH0', 'M', 'AH0', 'N']","['W', 'EH', 'D', 'AH', 'M', 'AH', 'N']",7,0.375,0.2857142857142857
4532,welansta,"['W', 'EH0', 'L', 'AE1', 'N', 'S', 'T', 'AH0']","['W', 'EH', 'L', 'AE', 'N', 'S', 'T', 'AH']",8,0.375,0.375
4535,condmars,"['K', 'AA1', 'N', 'D', 'M', 'AA2', 'R', 'Z']","['K', 'AA', 'N', 'D', 'M', 'AA', 'R', 'Z']",8,0.375,0.375
4536,unhumed,"['AH0', 'N', 'HH', 'Y', 'UW1', 'M', 'D']","['AH', 'N', 'HH', 'Y', 'UW', 'M', 'D']",7,0.2857142857142857,0.2857142857142857
4539,vehabler,"['V', 'EH1', 'HH', 'AH0', 'B', 'AH0', 'L', 'ER0']","['V', 'EH', 'HH', 'AH', 'B', 'AH', 'L', 'ER']",8,0.375,0.375
4541,hournion,"['HH', 'AO1', 'R', 'N', 'Y', 'AH0', 'N']","['HH', 'AO', 'R', 'N', 'Y', 'AH', 'N']",7,0.375,0.2857142857142857
4542,argands,"['AA1', 'R', 'G', 'AH0', 'N', 'D', 'Z']","['AA', 'R', 'G', 'AH', 'N', 'D', 'Z']",7,0.2857142857142857,0.2857142857142857
4545,dristruc,"['D', 'R', 'IH1', 'S', 'T', 'R', 'UH2', 'K']","['D', 'R', 'IH', 'S', 'T', 'R', 'UH', 'K']",8,0.375,0.375
4546,dedropoo,"['D', 'IH0', 'D', 'R', 'AA1', 'P', 'OW2']","['D', 'IH', 'D', 'R', 'AA', 'P', 'OW']",7,0.375,0.42857142857142855
4547,regethon,"['R', 'EH1', 'JH', 'IH0', 'TH', 'AH0', 'N']","['R', 'EH', 'JH', 'IH', 'TH', 'AH', 'N']",7,0.375,0.2857142857142857
4550,sysethin,"['S', 'IH1', 'S', 'IH0', 'TH', 'IH0', 'N']","['S', 'IH', 'S', 'IH', 'TH', 'IH', 'N']",7,0.375,0.42857142857142855
4551,mingardi,"['M', 'IH0', 'NG', 'G', 'AA1', 'R', 'D', 'IY0']","['M', 'IH', 'NG', 'G', 'AA', 'R', 'D', 'IY']",8,0.375,0.375
4553,edwaysiv,"['EH2', 'D', 'W', 'AH0', 'S', 'AY1', 'V']","['EH', 'D', 'W', 'AH', 'S', 'AY', 'V']",7,0.5,0.5714285714285714
4554,repeasof,"['R', 'IY0', 'P', 'IY1', 'S', 'AO0', 'F']","['R', 'IY', 'P', 'IY', 'S', 'AO', 'F']",7,0.375,0.42857142857142855
4556,suricita,"['S', 'ER0', 'AH0', 'S', 'IH1', 'T', 'AH0']","['S', 'ER', 'AH', 'S', 'IH', 'T', 'AH']",7,0.375,0.42857142857142855
4558,chitemen,"['CH', 'AY1', 'T', 'AH0', 'M', 'EH0', 'N']","['CH', 'AY', 'T', 'AH', 'M', 'EH', 'N']",7,0.375,0.2857142857142857
4566,botishit,"['B', 'AA1', 'T', 'AH0', 'SH', 'AH0', 'T']","['B', 'AA', 'T', 'AH', 'SH', 'AH', 'T']",7,0.375,0.2857142857142857
4571,wortiniz,"['W', 'ER1', 'T', 'IH0', 'N', 'IH0', 'S']","['W', 'ER', 'T', 'IH', 'N', 'IH', 'S']",7,0.375,0.2857142857142857
4576,docusand,"['D', 'AA1', 'K', 'AH0', 'S', 'AH0', 'N', 'D']","['D', 'AA', 'K', 'AH', 'S', 'AH', 'N', 'D']",8,0.375,0.375
4577,secianen,"['S', 'EH1', 'SH', 'AH0', 'N', 'AH0', 'N']","['S', 'EH', 'SH', 'AH', 'N', 'AH', 'N']",7,0.375,0.2857142857142857
4578,embroria,"['EH0', 'M', 'B', 'R', 'AO1', 'IY0', 'AH0']","['EH', 'M', 'B', 'R', 'AO', 'IY', 'AH']",7,0.375,0.42857142857142855
4606,effecul,"['EH1', 'F', 'AH0', 'K', 'Y', 'UW2', 'L']","['EH', 'F', 'AH', 'K', 'Y', 'UW', 'L']",7,0.2857142857142857,0.42857142857142855
4608,festomin,"['F', 'EH1', 'S', 'AH0', 'M', 'AH0', 'N']","['F', 'EH', 'S', 'AH', 'M', 'AH', 'N']",7,0.375,0.2857142857142857
4616,durvican,"['D', 'ER1', 'V', 'IH0', 'K', 'AH0', 'N']","['D', 'ER', 'V', 'IH', 'K', 'AH', 'N']",7,0.375,0.2857142857142857
4623,modmant,"['M', 'AA1', 'D', 'M', 'AH0', 'N', 'T']","['M', 'AA', 'D', 'M', 'AH', 'N', 'T']",7,0.2857142857142857,0.2857142857142857
4632,spriefor,"['S', 'P', 'R', 'IY1', 'F', 'AO0', 'R']","['S', 'P', 'R', 'IY', 'F', 'AO', 'R']",7,0.375,0.42857142857142855
4644,resconbu,"['R', 'IY0', 'S', 'K', 'AH1', 'N', 'B', 'UW0']","['R', 'IY', 'S', 'K', 'AH', 'N', 'B', 'UW']",8,0.375,0.5
4653,leturelv,"['L', 'EH1', 'T', 'ER0', 'V', 'AH0', 'L']","['L', 'EH', 'T', 'ER', 'V', 'AH', 'L']",7,0.375,0.2857142857142857
4659,educassi,"['IH0', 'D', 'AH2', 'K', 'AA1', 'S', 'IY0']","['IH', 'D', 'AH', 'K', 'AA', 'S', 'IY']",7,0.375,0.42857142857142855
4660,paincopm,"['P', 'EY1', 'N', 'K', 'AA2', 'M', 'P']","['P', 'EY', 'N', 'K', 'AA', 'M', 'P']",7,0.5,0.5714285714285714
4661,attrogra,"['AH0', 'T', 'R', 'AA1', 'G', 'R', 'AH0']","['AH', 'T', 'R', 'AA', 'G', 'R', 'AH']",7,0.375,0.42857142857142855
4666,catimed,"['K', 'AE1', 'T', 'AH0', 'M', 'AY0', 'D']","['K', 'AE', 'T', 'AH', 'M', 'AY', 'D']",7,0.2857142857142857,0.42857142857142855
4668,worposin,"['W', 'ER1', 'P', 'AH0', 'S', 'AH0', 'N']","['W', 'ER', 'P', 'AH', 'S', 'AH', 'N']",7,0.375,0.2857142857142857
4681,breatica,"['B', 'R', 'EY0', 'T', 'IY1', 'K', 'AH0']","['B', 'R', 'EY', 'T', 'IY', 'K', 'AH']",7,0.375,0.42857142857142855
4682,expearie,"['IH0', 'K', 'S', 'P', 'IH1', 'R', 'IY0']","['IH', 'K', 'S', 'P', 'IH', 'R', 'IY']",7,0.375,0.2857142857142857
4683,satimati,"['S', 'AE2', 'T', 'AH0', 'M', 'EY1', 'T', 'IY0']","['S', 'AE', 'T', 'AH', 'M', 'EY', 'T', 'IY']",8,0.375,0.375
4689,montomin,"['M', 'AA1', 'N', 'T', 'AH0', 'M', 'IH0', 'N']","['M', 'AA', 'N', 'T', 'AH', 'M', 'IH', 'N']",8,0.375,0.375
4694,recatete,"['R', 'IH0', 'K', 'AE1', 'T', 'AH0', 'T']","['R', 'IH', 'K', 'AE', 'T', 'AH', 'T']",7,0.375,0.42857142857142855
4698,freastio,"['F', 'R', 'IY1', 'S', 'T', 'IY0', 'OW0']","['F', 'R', 'IY', 'S', 'T', 'IY', 'OW']",7,0.375,0.2857142857142857
4701,comelope,"['K', 'OW1', 'M', 'AH0', 'L', 'OW2', 'P']","['K', 'OW', 'M', 'AH', 'L', 'OW', 'P']",7,0.375,0.42857142857142855
4706,broterri,"['B', 'R', 'OW0', 'T', 'EH1', 'R', 'IY0']","['B', 'R', 'OW', 'T', 'EH', 'R', 'IY']",7,0.375,0.42857142857142855
4709,advadard,"['AH0', 'D', 'V', 'AE1', 'D', 'ER0', 'D']","['AH', 'D', 'V', 'AE', 'D', 'ER', 'D']",7,0.375,0.42857142857142855
4727,baciabur,"['B', 'EY1', 'CH', 'AH0', 'B', 'AO2', 'R']","['B', 'EY', 'CH', 'AH', 'B', 'AO', 'R']",7,0.5,0.5714285714285714
4728,satual,"['S', 'AE1', 'CH', 'AH0', 'W', 'AH0', 'L']","['S', 'AE', 'CH', 'AH', 'W', 'AH', 'L']",7,0.3333333333333333,0.2857142857142857
4729,diarlati,"['D', 'IY0', 'AA1', 'R', 'L', 'AH0', 'T', 'IY0']","['D', 'IY', 'AA', 'R', 'L', 'AH', 'T', 'IY']",8,0.375,0.375
4739,fighamic,"['F', 'IY0', 'G', 'HH', 'AE1', 'M', 'IH0', 'K']","['F', 'IY', 'G', 'HH', 'AE', 'M', 'IH', 'K']",8,0.375,0.5
4752,baturant,"['B', 'AE1', 'T', 'UH0', 'R', 'AH0', 'N', 'T']","['B', 'AE', 'T', 'UH', 'R', 'AH', 'N', 'T']",8,0.375,0.375
4753,carkshag,"['K', 'AA1', 'R', 'K', 'SH', 'AE2', 'G']","['K', 'AA', 'R', 'K', 'SH', 'AE', 'G']",7,0.375,0.42857142857142855
4761,concathi,"['K', 'AH0', 'N', 'K', 'AA1', 'TH', 'IY0']","['K', 'AH', 'N', 'K', 'AA', 'TH', 'IY']",7,0.375,0.42857142857142855
4763,embilitu,"['EH0', 'M', 'B', 'IH1', 'L', 'IY0', 'AH0', 'T']","['EH', 'M', 'B', 'IH', 'L', 'IY', 'AH', 'T']",8,0.375,0.375
4767,jacrefor,"['K', 'AE1', 'K', 'R', 'IH0', 'F', 'ER0']","['K', 'AE', 'K', 'R', 'IH', 'F', 'ER']",7,0.375,0.42857142857142855
4771,misposit,"['M', 'IH0', 'S', 'P', 'OW1', 'S', 'AH0', 'T']","['M', 'IH', 'S', 'P', 'OW', 'S', 'AH', 'T']",8,0.375,0.375
4772,eleciall,"['IH0', 'L', 'IY1', 'S', 'IY0', 'AH0', 'L']","['IH', 'L', 'IY', 'S', 'IY', 'AH', 'L']",7,0.375,0.2857142857142857
4778,smerythi,"['S', 'M', 'EH1', 'R', 'IY0', 'TH', 'IY0']","['S', 'M', 'EH', 'R', 'IY', 'TH', 'IY']",7,0.375,0.42857142857142855
4779,ancreenc,"['AE1', 'N', 'K', 'R', 'IY0', 'N', 'AH0', 'K']","['AE', 'N', 'K', 'R', 'IY', 'N', 'AH', 'K']",8,0.375,0.375
4781,enotboad,"['IH0', 'N', 'OW1', 'T', 'B', 'AO2', 'D']","['IH', 'N', 'OW', 'T', 'B', 'AO', 'D']",7,0.375,0.42857142857142855
4784,angethin,"['AE1', 'NG', 'G', 'IH0', 'TH', 'IH0', 'N']","['AE', 'NG', 'G', 'IH', 'TH', 'IH', 'N']",7,0.375,0.42857142857142855
4795,rehical,"['R', 'EH1', 'HH', 'IH0', 'K', 'AH0', 'L']","['R', 'EH', 'HH', 'IH', 'K', 'AH', 'L']",7,0.2857142857142857,0.2857142857142857
4802,cariviti,"['K', 'ER0', 'IH1', 'V', 'AH0', 'T', 'IY0']","['K', 'ER', 'IH', 'V', 'AH', 'T', 'IY']",7,0.375,0.2857142857142857
4808,vehabili,"['V', 'EH2', 'HH', 'AH0', 'B', 'IH1', 'L', 'IY0']","['V', 'EH', 'HH', 'AH', 'B', 'IH', 'L', 'IY']",8,0.5,0.375
4810,brogral,"['B', 'R', 'OW1', 'G', 'R', 'AH0', 'L']","['B', 'R', 'OW', 'G', 'R', 'AH', 'L']",7,0.2857142857142857,0.42857142857142855
4812,orgares,"['AO0', 'R', 'G', 'AA1', 'R', 'EH0', 'S']","['AO', 'R', 'G', 'AA', 'R', 'EH', 'S']",7,0.2857142857142857,0.42857142857142855
4829,namsessi,"['N', 'AA0', 'M', 'S', 'EH1', 'S', 'IY0']","['N', 'AA', 'M', 'S', 'EH', 'S', 'IY']",7,0.375,0.42857142857142855
4832,marmthip,"['M', 'AA1', 'R', 'M', 'TH', 'P', 'AY2', 'M']","['M', 'AA', 'R', 'M', 'TH', 'P', 'AY', 'M']",8,0.375,0.5
4842,bederisi,"['B', 'EH0', 'D', 'ER0', 'IY1', 'S', 'IY0']","['B', 'EH', 'D', 'ER', 'IY', 'S', 'IY']",7,0.375,0.2857142857142857
4847,limplial,"['L', 'IH1', 'M', 'P', 'L', 'IY0', 'AH0']","['L', 'IH', 'M', 'P', 'L', 'IY', 'AH']",7,0.375,0.2857142857142857
4860,michapsy,"['M', 'IH0', 'K', 'AA1', 'S', 'EH0', 'F', 'IY0']","['M', 'IH', 'K', 'AA', 'S', 'EH', 'F', 'IY']",8,0.375,0.5
4865,proviall,"['P', 'R', 'OW1', 'V', 'IY0', 'AH0', 'L']","['P', 'R', 'OW', 'V', 'IY', 'AH', 'L']",7,0.375,0.2857142857142857
4870,marnespe,"['M', 'AA1', 'R', 'N', 'S', 'P', 'EY2']","['M', 'AA', 'R', 'N', 'S', 'P', 'EY']",7,0.375,0.42857142857142855
4872,betestry,"['B', 'EH1', 'T', 'S', 'AH0', 'T', 'R', 'IY0']","['B', 'EH', 'T', 'S', 'AH', 'T', 'R', 'IY']",8,0.375,0.375
4874,condscra,"['K', 'AA1', 'N', 'D', 'K', 'S', 'R', 'AH0']","['K', 'AA', 'N', 'D', 'K', 'S', 'R', 'AH']",8,0.375,0.375
4876,maxings,"['M', 'AE1', 'K', 'S', 'IH0', 'NG', 'Z']","['M', 'AE', 'K', 'S', 'IH', 'NG', 'Z']",7,0.2857142857142857,0.2857142857142857
4887,asladiat,"['AH0', 'S', 'L', 'EY1', 'D', 'IY0', 'AH0', 'T']","['AH', 'S', 'L', 'EY', 'D', 'IY', 'AH', 'T']",8,0.375,0.375
4890,loyantio,"['L', 'OW0', 'AA0', 'N', 'IY1', 'CH', 'IY0', 'OW0']","['L', 'OW', 'AA', 'N', 'IY', 'CH', 'IY', 'OW']",8,0.375,0.5
4892,cappormi,"['K', 'AH0', 'P', 'AO1', 'R', 'M', 'IY0']","['K', 'AH', 'P', 'AO', 'R', 'M', 'IY']",7,0.375,0.42857142857142855
4900,cinivila,"['S', 'IH2', 'N', 'IH0', 'V', 'IH1', 'L', 'AH0']","['S', 'IH', 'N', 'IH', 'V', 'IH', 'L', 'AH']",8,0.375,0.375
4911,fachantr,"['F', 'EY1', 'SH', 'AA2', 'N', 'T', 'ER0']","['F', 'EY', 'SH', 'AA', 'N', 'T', 'ER']",7,0.375,0.42857142857142855
4918,ameryona,"['AE2', 'M', 'ER0', 'IY0', 'OW1', 'N', 'AH0']","['AE', 'M', 'ER', 'IY', 'OW', 'N', 'AH']",7,0.375,0.42857142857142855
4922,extrard,"['EH1', 'K', 'S', 'T', 'R', 'AA0', 'R', 'D']","['EH', 'K', 'S', 'T', 'R', 'AA', 'R', 'D']",8,0.2857142857142857,0.375
4928,hightnua,"['HH', 'IH0', 'T', 'UW1', 'N', 'Y', 'AH0']","['HH', 'IH', 'T', 'UW', 'N', 'Y', 'AH']",7,0.375,0.42857142857142855
4931,fealitio,"['F', 'IY0', 'L', 'IY1', 'CH', 'IY0', 'OW0']","['F', 'IY', 'L', 'IY', 'CH', 'IY', 'OW']",7,0.375,0.5714285714285714
4932,mistect,"['M', 'IH0', 'S', 'T', 'EH1', 'K', 'T']","['M', 'IH', 'S', 'T', 'EH', 'K', 'T']",7,0.2857142857142857,0.2857142857142857
4939,resposar,"['R', 'IY0', 'S', 'P', 'AA1', 'S', 'ER0']","['R', 'IY', 'S', 'P', 'AA', 'S', 'ER']",7,0.375,0.42857142857142855
4950,pargety,"['P', 'AA1', 'R', 'JH', 'AH0', 'T', 'IY0']","['P', 'AA', 'R', 'JH', 'AH', 'T', 'IY']",7,0.2857142857142857,0.2857142857142857
4951,socumes,"['S', 'AA1', 'K', 'Y', 'UW2', 'M', 'Z']","['S', 'AA', 'K', 'Y', 'UW', 'M', 'Z']",7,0.2857142857142857,0.42857142857142855
4953,ameryons,"['AE1', 'M', 'ER0', 'Y', 'AH0', 'N', 'Z']","['AE', 'M', 'ER', 'Y', 'AH', 'N', 'Z']",7,0.375,0.42857142857142855
4959,therinit,"['TH', 'EH1', 'R', 'IH0', 'N', 'IH0', 'T']","['TH', 'EH', 'R', 'IH', 'N', 'IH', 'T']",7,0.375,0.42857142857142855
4974,durrotan,"['D', 'AO1', 'R', 'AH0', 'T', 'AH0', 'N']","['D', 'AO', 'R', 'AH', 'T', 'AH', 'N']",7,0.375,0.2857142857142857
4977,modgetio,"['M', 'OW0', 'JH', 'EH1', 'T', 'IY0', 'OW0']","['M', 'OW', 'JH', 'EH', 'T', 'IY', 'OW']",7,0.375,0.42857142857142855
4978,reprovem,"['R', 'IY0', 'P', 'R', 'UW1', 'V', 'AH0', 'M']","['R', 'IY', 'P', 'R', 'UW', 'V', 'AH', 'M']",8,0.375,0.375
4982,begimact,"['B', 'IH0', 'G', 'IH1', 'M', 'AE0', 'T']","['B', 'IH', 'G', 'IH', 'M', 'AE', 'T']",7,0.375,0.42857142857142855
4990,byzancer,"['B', 'IH1', 'Z', 'AH0', 'N', 'S', 'ER0']","['B', 'IH', 'Z', 'AH', 'N', 'S', 'ER']",7,0.375,0.42857142857142855
4992,ratends,"['R', 'EY1', 'T', 'AH0', 'N', 'D', 'Z']","['R', 'EY', 'T', 'AH', 'N', 'D', 'Z']",7,0.2857142857142857,0.2857142857142857
5005,givitude,"['G', 'IH1', 'V', 'AH0', 'T', 'UW2', 'D']","['G', 'IH', 'V', 'AH', 'T', 'UW', 'D']",7,0.375,0.2857142857142857
5013,delitick,"['D', 'EH1', 'L', 'AH0', 'T', 'IH2', 'K']","['D', 'EH', 'L', 'AH', 'T', 'IH', 'K']",7,0.375,0.42857142857142855
5023,amerythi,"['AH0', 'M', 'EH1', 'R', 'IH0', 'CH', 'IY0']","['AH', 'M', 'EH', 'R', 'IH', 'CH', 'IY']",7,0.5,0.42857142857142855
5030,taspinch,"['T', 'AE1', 'S', 'P', 'IH0', 'N', 'CH']","['T', 'AE', 'S', 'P', 'IH', 'N', 'CH']",7,0.375,0.42857142857142855
