,Word,Phonemes,No Stress,Length,Morphology
5556,contrammi,"['K', 'AA1', 'N', 'T', 'R', 'AH0', 'M', 'IY0']","['K', 'AA', 'N', 'T', 'R', 'AH', 'M', 'IY']",8,simple
5569,natistmed,"['N', 'AE1', 'T', 'IH0', 'S', 'T', 'M', 'D']","['N', 'AE', 'T', 'IH', 'S', 'T', 'M', 'D']",8,simple
5570,monnestio,"['M', 'OW0', 'N', 'EH1', 'S', 'T', 'IY0', 'OW0']","['M', 'OW', 'N', 'EH', 'S', 'T', 'IY', 'OW']",8,simple
5588,anceilect,"['AE0', 'N', 'S', 'IY1', 'L', 'EH2', 'K', 'T']","['AE', 'N', 'S', 'IY', 'L', 'EH', 'K', 'T']",8,simple
5600,locaustiv,"['L', 'OW0', 'K', 'AO1', 'S', 'T', 'IH0', 'T']","['L', 'OW', 'K', 'AO', 'S', 'T', 'IH', 'T']",8,simple
5616,pleedomen,"['P', 'L', 'IY1', 'D', 'AH0', 'M', 'AH0', 'N']","['P', 'L', 'IY', 'D', 'AH', 'M', 'AH', 'N']",8,simple
5621,brandlelp,"['B', 'R', 'AE1', 'N', 'D', 'L', 'AH0', 'P']","['B', 'R', 'AE', 'N', 'D', 'L', 'AH', 'P']",8,simple
5626,preepeado,"['P', 'R', 'IY2', 'EH0', 'T', 'AA1', 'P', 'OW0']","['P', 'R', 'IY', 'EH', 'T', 'AA', 'P', 'OW']",8,simple
5627,anywortio,"['EH0', 'N', 'W', 'IY0', 'AO1', 'R', 'TH', 'OW0']","['EH', 'N', 'W', 'IY', 'AO', 'R', 'TH', 'OW']",8,simple
5635,agenchmen,"['EY1', 'G', 'AH0', 'N', 'M', 'K', 'AH0', 'N']","['EY', 'G', 'AH', 'N', 'M', 'K', 'AH', 'N']",8,simple
5638,possiditi,"['P', 'AH0', 'Z', 'IH1', 'D', 'AH0', 'T', 'IY0']","['P', 'AH', 'Z', 'IH', 'D', 'AH', 'T', 'IY']",8,simple
5640,approprip,"['AH0', 'P', 'R', 'AA1', 'P', 'R', 'IH0', 'P']","['AH', 'P', 'R', 'AA', 'P', 'R', 'IH', 'P']",8,simple
5651,univider,"['Y', 'UW1', 'N', 'AH0', 'V', 'AY2', 'D', 'ER0']","['Y', 'UW', 'N', 'AH', 'V', 'AY', 'D', 'ER']",8,simple
5656,buspouted,"['B', 'AH1', 'S', 'P', 'AW2', 'T', 'IH0', 'D']","['B', 'AH', 'S', 'P', 'AW', 'T', 'IH', 'D']",8,simple
5662,mexuals,"['M', 'EH1', 'K', 'S', 'UW0', 'AH0', 'L', 'Z']","['M', 'EH', 'K', 'S', 'UW', 'AH', 'L', 'Z']",8,simple
5665,teatestel,"['T', 'IY1', 'T', 'IH0', 'S', 'AH0', 'L', 'T']","['T', 'IY', 'T', 'IH', 'S', 'AH', 'L', 'T']",8,simple
5669,printrage,"['P', 'R', 'IH1', 'N', 'T', 'R', 'IH0', 'JH']","['P', 'R', 'IH', 'N', 'T', 'R', 'IH', 'JH']",8,simple
5679,belitatio,"['B', 'EH2', 'L', 'AH0', 'T', 'EY1', 'SH', 'AH0']","['B', 'EH', 'L', 'AH', 'T', 'EY', 'SH', 'AH']",8,simple
5682,quesoding,"['K', 'W', 'EH1', 'S', 'AH0', 'D', 'IH0', 'NG']","['K', 'W', 'EH', 'S', 'AH', 'D', 'IH', 'NG']",8,simple
5683,depanels,"['D', 'EY0', 'P', 'AA1', 'N', 'AH0', 'L', 'Z']","['D', 'EY', 'P', 'AA', 'N', 'AH', 'L', 'Z']",8,simple
5686,junnspand,"['JH', 'AH1', 'N', 'S', 'P', 'AE2', 'N', 'D']","['JH', 'AH', 'N', 'S', 'P', 'AE', 'N', 'D']",8,simple
5687,tasdolyme,"['T', 'AE1', 'Z', 'D', 'AH0', 'L', 'AY2', 'M']","['T', 'AE', 'S', 'D', 'AH', 'L', 'AY', 'M']",8,simple
5725,progratio,"['P', 'R', 'OW0', 'G', 'R', 'EY1', 'SH', 'IY0']","['P', 'R', 'OW', 'G', 'R', 'EY', 'SH', 'IY']",8,simple
5749,proughati,"['P', 'R', 'OW0', 'G', 'AE1', 'F', 'T', 'IY0']","['P', 'R', 'OW', 'G', 'AE', 'F', 'T', 'IY']",8,simple
5750,samptopme,"['S', 'AE1', 'M', 'P', 'T', 'AH0', 'M', 'P']","['S', 'AE', 'M', 'P', 'T', 'AH', 'M', 'P']",8,simple
5755,thintrina,"['TH', 'IH2', 'N', 'T', 'R', 'IY1', 'N', 'AH0']","['TH', 'IH', 'N', 'T', 'R', 'IY', 'N', 'AH']",8,simple
5774,emplamenc,"['EH1', 'M', 'P', 'L', 'AH0', 'M', 'IH0', 'N']","['EH', 'M', 'P', 'L', 'AH', 'M', 'IH', 'N']",8,simple
5775,advastry,"['AE1', 'D', 'V', 'AH0', 'S', 'T', 'R', 'IY0']","['AE', 'D', 'V', 'AH', 'S', 'T', 'R', 'IY']",8,simple
5788,autfulati,"['AO2', 'T', 'F', 'AH0', 'L', 'EY1', 'T', 'IY0']","['AO', 'T', 'F', 'AH', 'L', 'EY', 'T', 'IY']",8,simple
5791,winisted,"['W', 'IH1', 'N', 'IH0', 'S', 'T', 'IH0', 'D']","['W', 'IH', 'N', 'IH', 'S', 'T', 'IH', 'D']",8,simple
5801,undonelf,"['AH2', 'N', 'D', 'OW1', 'N', 'F', 'AH0', 'L']","['AH', 'N', 'D', 'OW', 'N', 'F', 'AH', 'L']",8,simple
5810,supernmed,"['S', 'UW1', 'P', 'ER0', 'M', 'EH2', 'N', 'D']","['S', 'UW', 'P', 'ER', 'M', 'EH', 'N', 'D']",8,simple
5828,artingthm,"['AA1', 'R', 'T', 'IH0', 'NG', 'TH', 'AH0', 'M']","['AA', 'R', 'T', 'IH', 'NG', 'TH', 'AH', 'M']",8,simple
5830,durippian,"['D', 'UH2', 'R', 'IH0', 'P', 'IY1', 'AH0', 'N']","['D', 'UH', 'R', 'IH', 'P', 'IY', 'AH', 'N']",8,simple
5834,provinal,"['P', 'R', 'AA1', 'V', 'AH0', 'N', 'AH0', 'L']","['P', 'R', 'AA', 'V', 'AH', 'N', 'AH', 'L']",8,simple
5844,beliatine,"['B', 'IH0', 'L', 'IY0', 'EY1', 'T', 'AH0', 'N']","['B', 'IH', 'L', 'IY', 'EY', 'T', 'AH', 'N']",8,simple
5857,pentrits,"['P', 'EH1', 'N', 'T', 'R', 'IH0', 'T', 'S']","['P', 'EH', 'N', 'T', 'R', 'IH', 'T', 'S']",8,simple
5858,beterabin,"['B', 'EH1', 'T', 'ER0', 'AH0', 'B', 'AH0', 'N']","['B', 'EH', 'T', 'ER', 'AH', 'B', 'AH', 'N']",8,simple
5865,builiceou,"['B', 'IH1', 'L', 'IH0', 'S', 'UW0', 'AH0', 'S']","['B', 'IH', 'L', 'IH', 'S', 'UW', 'AH', 'S']",8,simple
5866,unlentude,"['AH2', 'N', 'L', 'IH0', 'N', 'T', 'UW1', 'D']","['AH', 'N', 'L', 'IH', 'N', 'T', 'UW', 'D']",8,simple
5867,lastomen,"['L', 'AE1', 'S', 'T', 'AH0', 'M', 'AH0', 'N']","['L', 'AE', 'S', 'T', 'AH', 'M', 'AH', 'N']",8,simple
5875,mickessio,"['M', 'IH0', 'K', 'S', 'EH1', 'S', 'IY0', 'OW0']","['M', 'IH', 'K', 'S', 'EH', 'S', 'IY', 'OW']",8,simple
5900,measonenc,"['M', 'IY1', 'Z', 'AH0', 'N', 'AH0', 'N', 'S']","['M', 'IY', 'Z', 'AH', 'N', 'AH', 'N', 'S']",8,simple
5937,perfactive,"['P', 'ER0', 'F', 'AE1', 'K', 'T', 'IH0', 'V']","['P', 'ER', 'F', 'AE', 'K', 'T', 'IH', 'V']",8,complex
5942,perforawa,"['P', 'ER0', 'F', 'AO0', 'R', 'AA1', 'W', 'AH0']","['P', 'ER', 'F', 'AO', 'R', 'AA', 'W', 'AH']",8,simple
5944,lontrony,"['L', 'AH0', 'N', 'T', 'R', 'OW1', 'N', 'IY0']","['L', 'AH', 'N', 'T', 'R', 'OW', 'N', 'IY']",8,complex
5954,uselatial,"['Y', 'UW2', 'S', 'AH0', 'L', 'EY1', 'SH', 'AH0']","['Y', 'UW', 'S', 'AH', 'L', 'EY', 'SH', 'AH']",8,simple
5955,destricar,"['D', 'IH0', 'S', 'T', 'R', 'IH1', 'K', 'ER0']","['D', 'IH', 'S', 'T', 'R', 'IH', 'K', 'ER']",8,simple
5972,profical,"['P', 'R', 'AA1', 'F', 'AH0', 'K', 'AH0', 'L']","['P', 'R', 'AA', 'F', 'AH', 'K', 'AH', 'L']",8,simple
5996,tortrems,"['T', 'AO1', 'R', 'T', 'R', 'EH2', 'M', 'Z']","['T', 'AO', 'R', 'T', 'R', 'EH', 'M', 'Z']",8,simple
6008,structiat,"['S', 'T', 'R', 'AH1', 'K', 'CH', 'AH0', 'T']","['S', 'T', 'R', 'AH', 'K', 'CH', 'AH', 'T']",8,simple
6009,opectifie,"['AH0', 'P', 'EH1', 'K', 'T', 'AH0', 'F', 'AY2']","['AH', 'P', 'EH', 'K', 'T', 'AH', 'F', 'AY']",8,simple
6020,curroxima,"['K', 'ER0', 'AH0', 'K', 'S', 'IY1', 'M', 'AH0']","['K', 'ER', 'AH', 'K', 'S', 'IY', 'M', 'AH']",8,simple
6028,cassitana,"['K', 'AE2', 'S', 'AH0', 'T', 'EY1', 'N', 'AH0']","['K', 'AE', 'S', 'AH', 'T', 'EY', 'N', 'AH']",8,simple
6038,alrectose,"['AH0', 'L', 'R', 'EH1', 'K', 'T', 'OW2', 'S']","['AH', 'L', 'R', 'EH', 'K', 'T', 'OW', 'S']",8,simple
6045,secerold,"['S', 'EH1', 'S', 'IH0', 'R', 'OW2', 'L', 'D']","['S', 'EH', 'S', 'IH', 'F', 'OW', 'L', 'D']",8,simple
6065,operciati,"['OW2', 'P', 'ER0', 'IH0', 'S', 'IY1', 'T', 'IY0']","['OW', 'P', 'ER', 'IH', 'S', 'IY', 'T', 'IY']",8,simple
6070,jossonete,"['JH', 'AA1', 'S', 'AH0', 'N', 'AH0', 'T', 'IY0']","['JH', 'AA', 'S', 'AH', 'N', 'AH', 'T', 'IY']",8,simple
6072,turvinati,"['T', 'ER0', 'V', 'EY1', 'N', 'AH0', 'T', 'IY0']","['T', 'ER', 'V', 'EY', 'N', 'AH', 'T', 'IY']",8,simple
6082,alwaysted,"['AE2', 'L', 'W', 'EY1', 'S', 'T', 'IH0', 'D']","['AE', 'L', 'W', 'EY', 'S', 'T', 'IH', 'D']",8,simple
6086,haptorati,"['HH', 'AE1', 'P', 'T', 'ER0', 'AH0', 'T', 'IY0']","['HH', 'AE', 'P', 'T', 'ER', 'AH', 'T', 'IY']",8,simple
6097,decadbace,"['D', 'IH0', 'D', 'AE1', 'K', 'S', 'AH0', 'D']","['D', 'IH', 'D', 'AE', 'K', 'S', 'AH', 'D']",8,simple
6106,sertratin,"['S', 'ER1', 'T', 'R', 'AH0', 'T', 'AH0', 'N']","['S', 'ER', 'T', 'R', 'AH', 'T', 'AH', 'N']",8,simple
6118,plandosed,"['P', 'L', 'AE1', 'N', 'D', 'OW0', 'S', 'T']","['P', 'L', 'AE', 'N', 'D', 'OW', 'S', 'T']",8,simple
6124,impatict,"['IH0', 'M', 'P', 'AE1', 'T', 'IH0', 'K', 'T']","['IH', 'M', 'P', 'AE', 'T', 'IH', 'K', 'T']",8,simple
6129,ridicolis,"['R', 'IH1', 'D', 'AH0', 'K', 'OW2', 'L', 'Z']","['R', 'IH', 'D', 'AH', 'K', 'OW', 'L', 'Z']",8,simple
6130,symparsat,"['S', 'IH1', 'M', 'P', 'ER0', 'S', 'AE2', 'T']","['S', 'IH', 'M', 'P', 'ER', 'S', 'AE', 'T']",8,simple
6136,emplogiew,"['EH0', 'M', 'P', 'L', 'AA1', 'JH', 'IY0', 'OW0']","['EH', 'M', 'P', 'L', 'AA', 'JH', 'IY', 'OW']",8,simple
6150,cryiniter,"['K', 'R', 'IH1', 'IH1', 'N', 'AH0', 'T', 'ER0']","['K', 'R', 'IH', 'IH', 'N', 'AH', 'T', 'ER']",8,simple
6158,sheckdoxy,"['SH', 'EH1', 'K', 'D', 'AH0', 'S', 'K', 'IY0']","['SH', 'EH', 'K', 'D', 'AH', 'S', 'K', 'IY']",8,simple
6171,moverity,"['M', 'Y', 'UW1', 'V', 'ER0', 'T', 'IY0', 'T']","['M', 'Y', 'UW', 'V', 'ER', 'T', 'IY', 'T']",8,simple
6176,streatity,"['S', 'T', 'R', 'EH1', 'T', 'AH0', 'T', 'IY0']","['S', 'T', 'R', 'EH', 'T', 'AH', 'T', 'IY']",8,simple
6204,progrelly,"['P', 'R', 'AH0', 'G', 'EH1', 'R', 'L', 'IY0']","['P', 'R', 'AH', 'G', 'EH', 'R', 'L', 'IY']",8,simple
6215,focitiona,"['F', 'OW0', 'SH', 'IY0', 'EY1', 'SH', 'AH0', 'N']","['F', 'OW', 'SH', 'IY', 'EY', 'SH', 'AH', 'N']",8,simple
6217,pradingto,"['P', 'R', 'AH0', 'D', 'IH1', 'NG', 'T', 'OW0']","['P', 'R', 'AH', 'D', 'IH', 'NG', 'T', 'OW']",8,simple
6222,everythed,"['EH1', 'V', 'R', 'IY0', 'T', 'HH', 'IH2', 'T']","['EH', 'V', 'R', 'IY', 'T', 'HH', 'IH', 'T']",8,simple
6233,regratiff,"['R', 'IY0', 'G', 'R', 'EY1', 'T', 'IH0', 'F']","['R', 'IY', 'G', 'R', 'EY', 'T', 'IH', 'F']",8,simple
6238,turressive,"['T', 'UH0', 'R', 'S', 'EH1', 'S', 'IH0', 'V']","['T', 'UH', 'R', 'S', 'EH', 'S', 'IH', 'V']",8,simple
6241,instices,"['IH1', 'N', 'S', 'T', 'IH0', 'S', 'IH0', 'Z']","['IH', 'N', 'S', 'T', 'IH', 'S', 'IH', 'Z']",8,simple
6254,strearatur,"['S', 'T', 'R', 'EH1', 'R', 'AH0', 'CH', 'ER0']","['S', 'T', 'R', 'EH', 'R', 'AH', 'CH', 'ER']",8,simple
6271,crectition,"['K', 'R', 'EH1', 'K', 'T', 'IY0', 'AH0', 'N']","['K', 'R', 'EH', 'K', 'T', 'IY', 'AH', 'N']",8,simple
6278,papabling,"['P', 'EY1', 'P', 'AH0', 'L', 'B', 'IH0', 'NG']","['P', 'EY', 'P', 'AH', 'L', 'B', 'IH', 'NG']",8,simple
6297,votioding,"['V', 'OW1', 'T', 'IY0', 'AH0', 'D', 'IH0', 'NG']","['V', 'OW', 'T', 'IY', 'AH', 'D', 'IH', 'NG']",8,simple
6298,comratial,"['K', 'AH0', 'M', 'AA1', 'R', 'SH', 'AH0', 'L']","['K', 'AH', 'M', 'AA', 'R', 'SH', 'AH', 'L']",8,simple
6300,jantember,"['JH', 'AE1', 'N', 'T', 'AH0', 'M', 'B', 'ER0']","['JH', 'AE', 'N', 'T', 'AH', 'M', 'B', 'ER']",8,simple
6304,relpents,"['R', 'EH1', 'L', 'P', 'AH0', 'N', 'T', 'S']","['R', 'EH', 'L', 'P', 'AH', 'N', 'T', 'S']",8,simple
6330,fregilis,"['F', 'R', 'EH0', 'JH', 'IH1', 'L', 'IH0', 'S']","['F', 'R', 'IH', 'G', 'AH', 'L', 'IH', 'S']",8,simple
6341,triplent,"['T', 'R', 'IH1', 'P', 'L', 'AH0', 'N', 'T']","['T', 'R', 'IH', 'P', 'L', 'AH', 'N', 'T']",8,simple
6351,lonflity,"['L', 'AA1', 'N', 'F', 'L', 'IH2', 'T', 'IY0']","['L', 'AA', 'N', 'F', 'L', 'AY', 'T', 'IY']",8,simple
6354,menturence,"['M', 'EH1', 'N', 'CH', 'ER0', 'AH0', 'N', 'S']","['M', 'EH', 'N', 'CH', 'ER', 'AH', 'N', 'S']",8,simple
6357,capablelph,"['K', 'AH0', 'P', 'AE1', 'SH', 'L', 'AH0', 'B']","['K', 'AH', 'P', 'AE', 'SH', 'L', 'AH', 'B']",8,simple
6360,sublions,"['S', 'AH1', 'B', 'L', 'IY0', 'AH0', 'N', 'Z']","['S', 'AH', 'B', 'L', 'IY', 'AH', 'N', 'Z']",8,simple
6378,butchandis,"['B', 'UW0', 'CH', 'AA1', 'N', 'D', 'IY0', 'Z']","['B', 'UW', 'CH', 'AA', 'N', 'D', 'IY', 'Z']",8,simple
6398,depables,"['D', 'IH0', 'P', 'AE1', 'B', 'AH0', 'L', 'Z']","['D', 'IH', 'P', 'AE', 'B', 'AH', 'L', 'Z']",8,simple
6401,chaterenia,"['CH', 'AH0', 'T', 'IH1', 'R', 'IY0', 'AH0', 'N']","['CH', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'N']",8,simple
6435,happonory,"['HH', 'AE1', 'P', 'AH0', 'N', 'AO2', 'R', 'IY0']","['HH', 'AE', 'P', 'AH', 'N', 'AO', 'R', 'IY']",8,simple
6440,letualy,"['L', 'EH1', 'T', 'Y', 'UW0', 'EY2', 'L', 'IY0']","['L', 'EH', 'T', 'Y', 'UW', 'EY', 'L', 'IY']",8,simple
6447,pourcrary,"['P', 'UH1', 'R', 'K', 'R', 'EH2', 'R', 'IY0']","['P', 'UH', 'R', 'K', 'R', 'EH', 'R', 'IY']",8,simple
6449,unioribe,"['Y', 'UW1', 'N', 'Y', 'ER0', 'AH0', 'B', 'IY0']","['Y', 'UW', 'N', 'Y', 'ER', 'AH', 'B', 'IY']",8,simple
6456,becadbace,"['B', 'EH1', 'K', 'AH0', 'D', 'B', 'EY2', 'S']","['B', 'EH', 'K', 'AH', 'D', 'B', 'EY', 'S']",8,simple
6478,squitatee,"['S', 'K', 'W', 'IH0', 'T', 'EY1', 'T', 'IY0']","['S', 'K', 'W', 'IH', 'T', 'EY', 'T', 'IY']",8,simple
6492,extiously,"['EH1', 'K', 'S', 'CH', 'AH0', 'S', 'L', 'IY0']","['EH', 'K', 'S', 'CH', 'AH', 'S', 'L', 'IY']",8,simple
6501,escaussibl,"['IH0', 'S', 'K', 'AA1', 'S', 'B', 'AH0', 'L']","['IH', 'S', 'K', 'AA', 'S', 'B', 'AH', 'L']",8,simple
6517,parraory,"['P', 'EH1', 'R', 'AH0', 'W', 'EH2', 'R', 'IY0']","['P', 'EH', 'R', 'AH', 'W', 'EH', 'R', 'IY']",8,simple
6529,sourseerst,"['S', 'AW1', 'R', 'S', 'R', 'IY2', 'S', 'T']","['S', 'AW', 'R', 'S', 'R', 'IY', 'S', 'T']",8,simple
6532,sevasure,"['S', 'EH1', 'V', 'AH0', 'S', 'W', 'EH2', 'R']","['S', 'EH', 'V', 'AH', 'S', 'W', 'EH', 'R']",8,simple
6546,elentarts,"['EH1', 'L', 'AH0', 'N', 'T', 'ER0', 'T', 'S']","['EH', 'L', 'AH', 'N', 'T', 'ER', 'T', 'S']",8,simple
6548,regantal,"['R', 'IY0', 'G', 'AE1', 'N', 'T', 'AH0', 'L']","['R', 'IY', 'G', 'AE', 'N', 'T', 'AH', 'L']",8,simple
6557,speryons,"['S', 'P', 'EH1', 'R', 'IY0', 'AH0', 'N', 'Z']","['S', 'P', 'EH', 'R', 'IY', 'AH', 'N', 'Z']",8,simple
6564,companal,"['K', 'AH0', 'M', 'P', 'AE1', 'N', 'AH0', 'L']","['K', 'AH', 'M', 'P', 'AE', 'N', 'AH', 'L']",8,simple
6567,rembidess,"['R', 'EH1', 'M', 'B', 'AY0', 'D', 'AH0', 'S']","['R', 'EH', 'M', 'B', 'AY', 'D', 'AH', 'S']",8,simple
6569,simistit,"['S', 'IH1', 'M', 'AH0', 'S', 'T', 'AH0', 'T']","['S', 'IH', 'M', 'AH', 'S', 'T', 'AH', 'T']",8,simple
6588,tervicance,"['T', 'ER1', 'V', 'AH0', 'K', 'AH0', 'N', 'S']","['T', 'ER', 'V', 'AH', 'K', 'AH', 'N', 'S']",8,simple
6605,mintrons,"['M', 'IH1', 'N', 'T', 'R', 'AA0', 'N', 'Z']","['M', 'IH', 'N', 'T', 'R', 'AA', 'N', 'Z']",8,simple
6612,pashibled,"['P', 'AE1', 'SH', 'AH0', 'B', 'AH0', 'L', 'D']","['P', 'AE', 'SH', 'AH', 'B', 'AH', 'L', 'D']",8,simple
6614,picketions,"['P', 'IH0', 'K', 'EY1', 'SH', 'AH0', 'N', 'Z']","['P', 'IH', 'K', 'EY', 'SH', 'AH', 'N', 'Z']",8,simple
6618,favirinly,"['F', 'EY1', 'V', 'ER0', 'IH0', 'N', 'L', 'IY0']","['F', 'EY', 'V', 'ER', 'IH', 'N', 'L', 'IY']",8,simple
6622,peasonatio,"['P', 'EH2', 'Z', 'AH0', 'N', 'EY1', 'SH', 'AH0']","['P', 'EH', 'Z', 'AH', 'N', 'EY', 'SH', 'AH']",8,simple
6625,stataritti,"['S', 'T', 'AA0', 'T', 'AA1', 'R', 'T', 'IY0']","['S', 'T', 'AA', 'T', 'AA', 'R', 'T', 'IY']",8,simple
6627,sournaties,"['S', 'AO1', 'R', 'N', 'AH0', 'T', 'IY0', 'Z']","['S', 'AO', 'R', 'N', 'AH', 'T', 'IY', 'Z']",8,simple
6628,coasonals,"['K', 'OW1', 'S', 'AH0', 'N', 'AH0', 'L', 'Z']","['K', 'OW', 'S', 'AH', 'N', 'AH', 'L', 'Z']",8,simple
6632,clancially,"['K', 'L', 'AE1', 'N', 'CH', 'AH0', 'L', 'IY0']","['K', 'L', 'AE', 'N', 'CH', 'AH', 'L', 'IY']",8,simple
6648,groviden,"['G', 'R', 'OW1', 'V', 'IH0', 'D', 'AH0', 'N']","['G', 'R', 'OW', 'V', 'IH', 'D', 'AH', 'N']",8,simple
6655,equisons,"['EH1', 'K', 'W', 'AH0', 'S', 'AH0', 'N', 'Z']","['EH', 'K', 'W', 'AH', 'S', 'AH', 'N', 'Z']",8,simple
6669,tranitan,"['T', 'R', 'AE1', 'N', 'IH0', 'T', 'AH0', 'N']","['T', 'R', 'AE', 'N', 'IH', 'T', 'AH', 'N']",8,simple
6672,worticult,"['W', 'ER1', 'T', 'IH0', 'K', 'AH0', 'L', 'T']","['W', 'ER', 'T', 'IH', 'K', 'AH', 'L', 'T']",8,simple
6683,mastrence,"['M', 'AE1', 'S', 'T', 'R', 'AH0', 'N', 'S']","['M', 'AE', 'S', 'T', 'R', 'AH', 'N', 'S']",8,simple
6711,micouncte,"['M', 'IY0', 'K', 'AW1', 'N', 'T', 'K', 'AH0']","['M', 'IY', 'K', 'AW', 'N', 'T', 'K', 'AH']",8,simple
6729,mcdomic,"['M', 'AH0', 'K', 'D', 'OW1', 'M', 'IH0', 'K']","['M', 'AH', 'K', 'D', 'OW', 'M', 'IH', 'K']",8,simple
6733,picroactio,"['P', 'IY0', 'K', 'R', 'OW1', 'CH', 'IY0', 'OW0']","['P', 'IY', 'K', 'R', 'OW', 'CH', 'IY', 'OW']",8,simple
6748,clatersive,"['K', 'L', 'AA0', 'T', 'S', 'ER0', 'IY1', 'V']","['K', 'L', 'AA', 'T', 'S', 'ER', 'IY', 'V']",8,simple
6754,extrago,"['EH1', 'K', 'S', 'T', 'R', 'AH0', 'G', 'OW2']","['EH', 'K', 'S', 'T', 'R', 'AH', 'G', 'OW']",8,simple
6772,pollinally,"['P', 'AA1', 'L', 'AH0', 'N', 'AH0', 'L', 'IY0']","['P', 'AA', 'L', 'AH', 'N', 'AH', 'L', 'IY']",8,simple
6781,endrided,"['IH0', 'N', 'D', 'R', 'AY1', 'D', 'IH0', 'D']","['IH', 'N', 'D', 'R', 'AY', 'D', 'IH', 'D']",8,simple
6786,burposives,"['B', 'ER0', 'P', 'AA1', 'S', 'AH0', 'V', 'Z']","['B', 'ER', 'P', 'AA', 'S', 'AH', 'V', 'Z']",8,simple
6798,sunnintero,"['S', 'AH2', 'N', 'N', 'IH0', 'T', 'R', 'OW1']","['S', 'AH', 'N', 'N', 'IH', 'T', 'R', 'OW']",8,simple
6805,pookingful,"['P', 'UH1', 'K', 'IH0', 'NG', 'F', 'AH0', 'L']","['P', 'UH', 'K', 'IH', 'NG', 'F', 'AH', 'L']",8,simple
6807,sponzent,"['S', 'P', 'AA1', 'N', 'Z', 'AH0', 'N', 'T']","['S', 'P', 'AA', 'N', 'Z', 'AH', 'N', 'T']",8,simple
6811,recaussful,"['R', 'IY0', 'K', 'AO1', 'S', 'F', 'AH0', 'L']","['R', 'IY', 'K', 'AO', 'S', 'F', 'AH', 'L']",8,simple
6815,benditured,"['B', 'EH1', 'N', 'D', 'AH0', 'T', 'ER0', 'D']","['B', 'EH', 'N', 'D', 'AH', 'T', 'ER', 'D']",8,simple
6817,wingdoning,"['W', 'IH1', 'NG', 'D', 'AH0', 'N', 'IH0', 'NG']","['W', 'IH', 'NG', 'D', 'AH', 'N', 'IH', 'NG']",8,simple
6821,contaked,"['K', 'AA1', 'N', 'T', 'AH0', 'K', 'EY2', 'D']","['K', 'AA', 'N', 'T', 'AH', 'K', 'EY', 'D']",8,simple
6827,limprief,"['L', 'IH1', 'M', 'P', 'R', 'IY0', 'AH0', 'N']","['L', 'IH', 'M', 'P', 'R', 'IY', 'AH', 'N']",8,simple
6833,delutegy,"['D', 'IH0', 'L', 'UW1', 'T', 'IH0', 'JH', 'IY0']","['D', 'IH', 'L', 'UW', 'T', 'IH', 'JH', 'IY']",8,simple
6841,amonowship,"['AH0', 'M', 'AO1', 'N', 'AH0', 'SH', 'IH2', 'P']","['AH', 'M', 'AO', 'N', 'AH', 'SH', 'IH', 'P']",8,simple
6842,secrecte,"['S', 'AH0', 'K', 'R', 'EH1', 'T', 'S', 'K']","['S', 'AH', 'K', 'R', 'EH', 'T', 'S', 'K']",8,simple
6845,cassibure,"['K', 'AE1', 'S', 'IH0', 'B', 'Y', 'UW2', 'R']","['K', 'AE', 'S', 'IH', 'B', 'Y', 'UW', 'R']",8,simple
6849,opendred,"['OW1', 'P', 'AH0', 'N', 'D', 'R', 'IH0', 'D']","['OW', 'P', 'AH', 'N', 'D', 'R', 'IH', 'D']",8,simple
6851,ganuted,"['G', 'AE1', 'N', 'Y', 'UW0', 'T', 'IH0', 'D']","['G', 'AE', 'N', 'Y', 'UW', 'T', 'IH', 'D']",8,simple
6869,stansons,"['S', 'T', 'AE1', 'N', 'S', 'AH0', 'N', 'Z']","['S', 'T', 'AE', 'N', 'S', 'AH', 'N', 'Z']",8,simple
6876,exerices,"['EH1', 'K', 'S', 'ER0', 'AY2', 'Z', 'IH0', 'Z']","['EH', 'K', 'S', 'ER', 'AY', 'Z', 'IH', 'Z']",8,simple
6882,newsuated,"['N', 'UW1', 'Z', 'W', 'EY1', 'T', 'IH0', 'D']","['N', 'UW', 'Z', 'W', 'EY', 'T', 'IH', 'D']",8,simple
6887,agairipal,"['AH0', 'G', 'EH1', 'R', 'AH0', 'P', 'AH0', 'L']","['AH', 'G', 'EH', 'R', 'AH', 'P', 'AH', 'L']",8,simple
6888,artiribed,"['AA1', 'R', 'T', 'AH0', 'B', 'R', 'EH2', 'D']","['AA', 'R', 'T', 'AH', 'B', 'R', 'EH', 'D']",8,simple
6890,trangions,"['T', 'R', 'AE1', 'JH', 'N', 'AH0', 'N', 'Z']","['T', 'R', 'AE', 'JH', 'N', 'AH', 'N', 'Z']",8,simple
6907,pleanical,"['P', 'L', 'IY1', 'N', 'AH0', 'K', 'AH0', 'L']","['P', 'L', 'IY', 'N', 'AH', 'K', 'AH', 'L']",8,simple
6920,discoect,"['D', 'IH0', 'S', 'K', 'OW1', 'K', 'IH0', 'T']","['D', 'IH', 'S', 'K', 'OW', 'K', 'IH', 'T']",8,simple
6944,experval,"['IH0', 'K', 'S', 'P', 'ER1', 'V', 'AH0', 'L']","['IH', 'K', 'S', 'P', 'ER', 'V', 'AH', 'L']",8,simple
