,Word,Phonemes,No Stress,Length,characterDist,phonemeDist
2568,bedely,"['B', 'EH1', 'D', 'AH0', 'L', 'IY0']","['B', 'EH', 'D', 'AH', 'L', 'IY']",6,0.3333333333333333,0.16666666666666666
2569,rember,"['R', 'EH1', 'M', 'B', 'ER0']","['R', 'EH', 'M', 'B', 'ER']",5,0.16666666666666666,0.2
2570,intrad,"['IH1', 'N', 'T', 'R', 'AH0', 'D']","['IH', 'N', 'T', 'R', 'AH', 'D']",6,0.16666666666666666,0.16666666666666666
2571,regand,"['R', 'IY1', 'G', 'AH0', 'N', 'D']","['R', 'IY', 'G', 'AH', 'N', 'D']",6,0.16666666666666666,0.16666666666666666
2572,suppos,"['S', 'UW1', 'P', 'OW0', 'Z']","['S', 'UW', 'P', 'OW', 'Z']",5,0.16666666666666666,0.4
2573,recasi,"['R', 'IY0', 'K', 'EY1', 'S', 'IY0']","['R', 'IY', 'K', 'EY', 'S', 'IY']",6,0.16666666666666666,0.3333333333333333
2574,newisf,"['N', 'UW1', 'Z', 'W', 'IH0', 'K', 'S']","['N', 'UW', 'Z', 'W', 'IH', 'K', 'S']",7,0.3333333333333333,0.2857142857142857
2575,mintai,"['M', 'IH0', 'N', 'T', 'AY1']","['M', 'IH', 'N', 'T', 'AY']",5,0.3333333333333333,0.4
2576,dentru,"['D', 'EH1', 'N', 'T', 'R', 'UW0']","['D', 'EH', 'N', 'T', 'R', 'UW']",6,0.3333333333333333,0.3333333333333333
2577,surtia,"['S', 'ER1', 'T', 'IY0', 'AH0']","['S', 'ER', 'T', 'IY', 'AH']",5,0.3333333333333333,0.2
2578,pleate,"['P', 'L', 'IY1', 'T']","['P', 'L', 'IY', 'T']",4,0.16666666666666666,0.25
2579,selibi,"['S', 'AH0', 'L', 'IY1', 'B', 'IY0']","['S', 'AH', 'L', 'IY', 'B', 'IY']",6,0.3333333333333333,0.3333333333333333
2580,hearen,"['HH', 'IH1', 'R', 'AH0', 'N']","['HH', 'IH', 'R', 'AH', 'N']",5,0.16666666666666666,0.2
2581,canati,"['K', 'AA0', 'N', 'AA1', 'T', 'IY0']","['K', 'AA', 'N', 'AA', 'T', 'IY']",6,0.3333333333333333,0.3333333333333333
2582,outhin,"['AW1', 'TH', 'IH0', 'N']","['AW', 'TH', 'IH', 'N']",4,0.3333333333333333,0.5
2583,reguld,"['R', 'EH1', 'G', 'AH0', 'L', 'D']","['R', 'EH', 'G', 'AH', 'L', 'D']",6,0.3333333333333333,0.16666666666666666
2584,tinage,"['T', 'AY1', 'N', 'AH0', 'JH']","['T', 'AY', 'N', 'AH', 'JH']",5,0.3333333333333333,0.2
2585,spener,"['S', 'P', 'IY1', 'N', 'ER0']","['S', 'P', 'IY', 'N', 'ER']",5,0.16666666666666666,0.2
2586,sebrus,"['S', 'EH1', 'B', 'R', 'AH0', 'S']","['S', 'EH', 'B', 'R', 'AH', 'S']",6,0.3333333333333333,0.3333333333333333
2587,chanty,"['CH', 'AE1', 'N', 'T', 'IY0']","['CH', 'AE', 'N', 'T', 'IY']",5,0.16666666666666666,0.2
2588,manape,"['M', 'AE1', 'N', 'AH0', 'P']","['M', 'AE', 'N', 'AH', 'P']",5,0.16666666666666666,0.2
2589,compan,"['K', 'AH1', 'M', 'P', 'AH0', 'N']","['K', 'AH', 'M', 'P', 'AH', 'N']",6,0.16666666666666666,0.16666666666666666
2590,nummin,"['N', 'AH1', 'M', 'AH0', 'N']","['N', 'AH', 'M', 'AH', 'N']",5,0.3333333333333333,0.2
2591,champi,"['CH', 'AE1', 'M', 'P', 'IY0']","['CH', 'AE', 'M', 'P', 'IY']",5,0.16666666666666666,0.2
2592,himstr,"['HH', 'IH1', 'M', 'S', 'T', 'ER0']","['HH', 'IH', 'M', 'S', 'T', 'ER']",6,0.3333333333333333,0.16666666666666666
2593,slient,"['S', 'L', 'IY1', 'N', 'T']","['S', 'L', 'IY', 'N', 'T']",5,0.16666666666666666,0.2
2594,preate,"['P', 'R', 'IY1', 'T']","['P', 'R', 'IY', 'T']",4,0.16666666666666666,0.25
2595,prowee,"['P', 'R', 'OW1', 'IY0', 'W', 'IY2']","['P', 'R', 'OW', 'IY', 'W', 'IY']",6,0.3333333333333333,0.5
2596,pictin,"['P', 'IH1', 'K', 'T', 'IH0', 'N']","['P', 'IH', 'K', 'T', 'IH', 'N']",6,0.3333333333333333,0.3333333333333333
2597,bunmot,"['B', 'AH1', 'N', 'M', 'AA2', 'T']","['B', 'AH', 'N', 'M', 'AA', 'T']",6,0.5,0.3333333333333333
2598,lentro,"['L', 'EH1', 'N', 'T', 'R', 'OW0']","['L', 'EH', 'N', 'T', 'R', 'OW']",6,0.16666666666666666,0.16666666666666666
2599,lented,"['L', 'EH1', 'N', 'T', 'AH0', 'D']","['L', 'EH', 'N', 'T', 'AH', 'D']",6,0.16666666666666666,0.16666666666666666
2600,poinit,"['P', 'OY1', 'N', 'IH0', 'T']","['P', 'OY', 'N', 'IH', 'T']",5,0.16666666666666666,0.2
2601,depubl,"['D', 'EH1', 'P', 'AH0', 'B', 'AH0', 'L']","['D', 'EH', 'P', 'AH', 'B', 'AH', 'L']",7,0.3333333333333333,0.2857142857142857
2602,respli,"['R', 'EH1', 'S', 'P', 'L', 'IY0']","['R', 'EH', 'S', 'P', 'L', 'IY']",6,0.3333333333333333,0.3333333333333333
2603,bomond,"['B', 'AA1', 'M', 'AH0', 'N', 'D']","['B', 'AA', 'M', 'AH', 'N', 'D']",6,0.3333333333333333,0.16666666666666666
2604,recian,"['R', 'IY1', 'SH', 'AH0', 'N']","['R', 'IY', 'SH', 'AH', 'N']",5,0.3333333333333333,0.2
2605,lontab,"['L', 'AA1', 'N', 'T', 'AH0', 'B']","['L', 'AA', 'N', 'T', 'AH', 'B']",6,0.3333333333333333,0.3333333333333333
2606,geners,"['JH', 'EH1', 'N', 'ER0', 'Z']","['JH', 'EH', 'N', 'ER', 'Z']",5,0.16666666666666666,0.2
2607,planif,"['P', 'L', 'AE1', 'N', 'IH0', 'F']","['P', 'L', 'AE', 'N', 'IH', 'F']",6,0.3333333333333333,0.16666666666666666
2608,crunts,"['K', 'R', 'AH1', 'N', 'T', 'S']","['K', 'R', 'AH', 'N', 'T', 'S']",6,0.16666666666666666,0.16666666666666666
2609,meduct,"['M', 'EH1', 'D', 'AH0', 'K', 'T']","['M', 'EH', 'D', 'AH', 'K', 'T']",6,0.16666666666666666,0.3333333333333333
2610,dommen,"['D', 'AA1', 'M', 'AH0', 'N']","['D', 'AA', 'M', 'AH', 'N']",5,0.3333333333333333,0.2
2611,befent,"['B', 'IH0', 'F', 'EH1', 'N', 'T']","['B', 'IH', 'F', 'EH', 'N', 'T']",6,0.3333333333333333,0.3333333333333333
2612,decori,"['D', 'EH1', 'K', 'ER0', 'IY0']","['D', 'EH', 'K', 'ER', 'IY']",5,0.16666666666666666,0.2
2613,delita,"['D', 'EH0', 'L', 'IY1', 'T', 'AH0']","['D', 'EH', 'L', 'IY', 'T', 'AH']",6,0.16666666666666666,0.3333333333333333
2614,fravey,"['F', 'R', 'EY1', 'V', 'IY0']","['F', 'R', 'EY', 'V', 'IY']",5,0.3333333333333333,0.2
2615,execid,"['EH1', 'K', 'S', 'IH0', 'S', 'EH0', 'D']","['EH', 'K', 'S', 'IH', 'S', 'EH', 'D']",7,0.3333333333333333,0.42857142857142855
2616,reposs,"['R', 'IY1', 'P', 'OW0', 'S']","['R', 'IY', 'P', 'OW', 'S']",5,0.3333333333333333,0.2
2617,outual,"['AW2', 'T', 'Y', 'UW1', 'AH0', 'L']","['AW', 'T', 'Y', 'UW', 'AH', 'L']",6,0.16666666666666666,0.3333333333333333
2618,partin,"['P', 'AA1', 'R', 'T', 'IH0', 'N']","['P', 'AA', 'R', 'T', 'IH', 'N']",6,0.16666666666666666,0.16666666666666666
2619,reging,"['R', 'IY1', 'JH', 'IH0', 'NG']","['R', 'IY', 'JH', 'IH', 'NG']",5,0.16666666666666666,0.2
2620,penget,"['P', 'EH1', 'N', 'JH', 'AH0', 'T']","['P', 'EH', 'N', 'JH', 'AH', 'T']",6,0.3333333333333333,0.3333333333333333
2621,howelf,"['HH', 'AW1', 'AH0', 'L', 'F']","['HH', 'AW', 'AH', 'L', 'F']",5,0.16666666666666666,0.2
2622,showic,"['SH', 'OW1', 'IH0', 'K']","['SH', 'OW', 'IH', 'K']",4,0.3333333333333333,0.25
2623,infain,"['IH0', 'N', 'F', 'EY1', 'N']","['IH', 'N', 'F', 'EY', 'N']",5,0.3333333333333333,0.2
2624,acadin,"['AE1', 'K', 'AH0', 'D', 'IH0', 'N']","['AE', 'K', 'AH', 'D', 'IH', 'N']",6,0.3333333333333333,0.3333333333333333
2625,condst,"['K', 'AA1', 'N', 'D', 'S', 'T']","['K', 'AA', 'N', 'D', 'S', 'T']",6,0.3333333333333333,0.3333333333333333
2626,comoss,"['K', 'AA1', 'M', 'OW0', 'S']","['K', 'AA', 'M', 'OW', 'S']",5,0.3333333333333333,0.2
2627,weekin,"['W', 'IY1', 'K', 'IH0', 'N']","['W', 'IY', 'K', 'IH', 'N']",5,0.3333333333333333,0.2
2628,aggrat,"['AE1', 'G', 'R', 'AE0', 'T']","['AE', 'G', 'R', 'AE', 'T']",5,0.3333333333333333,0.4
2629,begren,"['B', 'EH1', 'G', 'R', 'AH0', 'N']","['B', 'EH', 'G', 'R', 'AH', 'N']",6,0.3333333333333333,0.3333333333333333
2630,schoon,"['S', 'K', 'UW1', 'N']","['S', 'K', 'UW', 'N']",4,0.16666666666666666,0.25
2631,detrat,"['D', 'IH0', 'T', 'R', 'AE1', 'T']","['D', 'IH', 'T', 'R', 'AE', 'T']",6,0.16666666666666666,0.16666666666666666
2632,beartl,"['B', 'ER1', 'T', 'AH0', 'L']","['B', 'ER', 'T', 'AH', 'L']",5,0.3333333333333333,0.2
2633,interp,"['IH1', 'N', 'T', 'ER0', 'P']","['IH', 'N', 'T', 'ER', 'P']",5,0.16666666666666666,0.2
2634,teetin,"['T', 'IY1', 'T', 'IH0', 'N']","['T', 'IY', 'T', 'IH', 'N']",5,0.3333333333333333,0.4
2635,fearly,"['F', 'IH1', 'R', 'L', 'IY0']","['F', 'IH', 'R', 'L', 'IY']",5,0.16666666666666666,0.2
2636,thinin,"['TH', 'IH1', 'N', 'IH0', 'N']","['TH', 'IH', 'N', 'IH', 'N']",5,0.16666666666666666,0.2
2637,respin,"['R', 'EH1', 'S', 'P', 'IH0', 'N']","['R', 'EH', 'S', 'P', 'IH', 'N']",6,0.16666666666666666,0.16666666666666666
2638,nonver,"['N', 'AA1', 'N', 'V', 'ER0']","['N', 'AA', 'N', 'V', 'ER']",5,0.3333333333333333,0.4
2639,bacaus,"['B', 'EY1', 'K', 'AH0', 'S']","['B', 'EY', 'K', 'AH', 'S']",5,0.3333333333333333,0.2
2640,haptai,"['HH', 'AE1', 'P', 'T', 'EY0']","['HH', 'AE', 'P', 'T', 'EY']",5,0.3333333333333333,0.4
2641,jossen,"['JH', 'AA1', 'S', 'AH0', 'N']","['JH', 'AA', 'S', 'AH', 'N']",5,0.3333333333333333,0.2
2642,confir,"['K', 'AH0', 'N', 'F', 'ER1']","['K', 'AH', 'N', 'F', 'ER']",5,0.16666666666666666,0.0
2643,nather,"['N', 'AE1', 'DH', 'ER0']","['N', 'AE', 'DH', 'ER']",4,0.16666666666666666,0.25
2644,empred,"['EH1', 'M', 'P', 'R', 'EH2', 'D']","['EH', 'M', 'P', 'R', 'EH', 'D']",6,0.3333333333333333,0.3333333333333333
2645,alrike,"['AE1', 'L', 'R', 'IH0', 'K']","['AE', 'L', 'R', 'IH', 'K']",5,0.16666666666666666,0.2
2646,revina,"['R', 'IH0', 'V', 'IY1', 'N', 'AH0']","['R', 'IH', 'V', 'IY', 'N', 'AH']",6,0.16666666666666666,0.16666666666666666
2647,naudin,"['N', 'AO1', 'D', 'IH0', 'N']","['N', 'AO', 'D', 'IH', 'N']",5,0.3333333333333333,0.4
2648,phorgy,"['F', 'AO1', 'R', 'JH', 'IY0']","['F', 'AO', 'R', 'JH', 'IY']",5,0.3333333333333333,0.2
2649,mactur,"['M', 'AH0', 'K', 'T', 'ER1']","['M', 'AH', 'K', 'T', 'ER']",5,0.3333333333333333,0.4
2650,ruiner,"['R', 'UW1', 'AH0', 'N', 'ER0']","['R', 'UW', 'AH', 'N', 'ER']",5,0.16666666666666666,0.2
2651,eashwa,"['IY1', 'V', 'SH', 'W', 'AH0']","['IY', 'V', 'SH', 'W', 'AH']",5,0.3333333333333333,0.6
2652,anympl,"['AE1', 'N', 'IH0', 'M', 'AH0', 'L']","['AE', 'N', 'IH', 'M', 'AH', 'L']",6,0.3333333333333333,0.16666666666666666
2653,eleate,"['IH0', 'L', 'IY1', 'T']","['IH', 'L', 'IY', 'T']",4,0.16666666666666666,0.0
2654,gentes,"['JH', 'EH1', 'N', 'T', 'IY0', 'Z']","['JH', 'EH', 'N', 'T', 'IY', 'Z']",6,0.16666666666666666,0.3333333333333333
2655,stades,"['S', 'T', 'EY1', 'D', 'Z']","['S', 'T', 'EY', 'D', 'Z']",5,0.16666666666666666,0.2
2656,expent,"['EH1', 'K', 'S', 'P', 'AH0', 'N', 'T']","['EH', 'K', 'S', 'P', 'AH', 'N', 'T']",7,0.16666666666666666,0.14285714285714285
2657,degmen,"['D', 'EH1', 'G', 'M', 'AH0', 'N']","['D', 'EH', 'G', 'M', 'AH', 'N']",6,0.3333333333333333,0.3333333333333333
2658,habyla,"['HH', 'AH0', 'B', 'IY1', 'L', 'AH0']","['HH', 'AH', 'B', 'IY', 'L', 'AH']",6,0.3333333333333333,0.3333333333333333
2659,someth,"['S', 'AH1', 'M', 'IH0', 'TH']","['S', 'AH', 'M', 'IH', 'TH']",5,0.3333333333333333,0.2
2660,chamar,"['CH', 'AA1', 'M', 'ER0']","['CH', 'AA', 'M', 'ER']",4,0.3333333333333333,0.25
2661,repart,"['R', 'IH0', 'P', 'AA1', 'T', 'ER0']","['R', 'IH', 'P', 'AA', 'T', 'ER']",6,0.16666666666666666,0.16666666666666666
2662,almoun,"['AA1', 'L', 'M', 'AH0', 'N']","['AA', 'L', 'M', 'AH', 'N']",5,0.3333333333333333,0.2
2663,peoppe,"['P', 'IY1', 'P', 'AH0']","['P', 'IY', 'P', 'AH']",4,0.16666666666666666,0.25
2664,destri,"['D', 'EH1', 'S', 'T', 'R', 'IY0']","['D', 'EH', 'S', 'T', 'R', 'IY']",6,0.3333333333333333,0.3333333333333333
2665,formel,"['F', 'AO1', 'R', 'M', 'AH0', 'L']","['F', 'AO', 'R', 'M', 'AH', 'L']",6,0.16666666666666666,0.0
2666,paildr,"['P', 'EY1', 'L', 'D', 'ER0']","['P', 'EY', 'L', 'D', 'ER']",5,0.3333333333333333,0.4
2667,prejun,"['P', 'R', 'EH1', 'JH', 'AH0', 'N']","['P', 'R', 'EH', 'JH', 'AH', 'N']",6,0.3333333333333333,0.3333333333333333
2668,souroa,"['S', 'UW1', 'R', 'OW2', 'AH0']","['S', 'UW', 'R', 'OW', 'AH']",5,0.3333333333333333,0.4
2669,someon,"['S', 'AH1', 'M', 'IY0', 'AH0', 'N']","['S', 'AH', 'M', 'IY', 'AH', 'N']",6,0.16666666666666666,0.16666666666666666
2670,progra,"['P', 'R', 'OW1', 'G', 'R', 'AH0']","['P', 'R', 'OW', 'G', 'R', 'AH']",6,0.16666666666666666,0.3333333333333333
2671,relitt,"['R', 'IH0', 'L', 'IH1', 'T']","['R', 'IH', 'L', 'IH', 'T']",5,0.3333333333333333,0.2
2672,direar,"['D', 'ER0', 'IY1', 'R']","['D', 'ER', 'IY', 'R']",4,0.3333333333333333,0.5
2673,coling,"['K', 'OW1', 'L', 'IH0', 'NG']","['K', 'OW', 'L', 'IH', 'NG']",5,0.16666666666666666,0.2
2674,mcknom,"['M', 'AH0', 'K', 'AA1', 'N']","['M', 'AH', 'K', 'AA', 'N']",5,0.5,0.2
2675,neweve,"['N', 'UW1', 'V', 'EH0']","['N', 'UW', 'V', 'EH']",4,0.3333333333333333,0.5
2676,frepar,"['P', 'R', 'IY1', 'P', 'ER0']","['P', 'R', 'IY', 'P', 'ER']",5,0.3333333333333333,0.2
2677,althod,"['AE1', 'L', 'TH', 'AH0', 'D']","['AE', 'L', 'TH', 'AH', 'D']",5,0.3333333333333333,0.4
2678,reampi,"['R', 'IY0', 'M', 'AE1', 'P', 'IY0']","['R', 'IY', 'M', 'AE', 'P', 'IY']",6,0.3333333333333333,0.3333333333333333
2679,broper,"['B', 'R', 'OW1', 'P', 'ER0']","['B', 'R', 'OW', 'P', 'ER']",5,0.16666666666666666,0.2
2680,detwes,"['D', 'EH1', 'T', 'W', 'IY1', 'Z']","['D', 'EH', 'T', 'W', 'IY', 'Z']",6,0.3333333333333333,0.3333333333333333
2681,barcue,"['B', 'AA1', 'R', 'K', 'Y', 'UW0']","['B', 'AA', 'R', 'K', 'Y', 'UW']",6,0.3333333333333333,0.3333333333333333
2682,betist,"['B', 'EH1', 'T', 'IH0', 'S', 'T']","['B', 'EH', 'T', 'IH', 'S', 'T']",6,0.3333333333333333,0.3333333333333333
2683,storma,"['S', 'T', 'AO1', 'R', 'M', 'AH0']","['S', 'T', 'AO', 'R', 'M', 'AH']",6,0.16666666666666666,0.16666666666666666
2684,sommis,"['S', 'AA1', 'M', 'IH0', 'S']","['S', 'AA', 'M', 'IH', 'S']",5,0.3333333333333333,0.4
2685,coness,"['K', 'OW1', 'N', 'AH0', 'S']","['K', 'OW', 'N', 'AH', 'S']",5,0.16666666666666666,0.2
2686,moteri,"['M', 'OW0', 'T', 'EH1', 'R', 'IY0']","['M', 'OW', 'T', 'EH', 'R', 'IY']",6,0.3333333333333333,0.3333333333333333
2687,prount,"['P', 'R', 'AW1', 'N', 'T']","['P', 'R', 'AW', 'N', 'T']",5,0.3333333333333333,0.2
2688,contis,"['K', 'AA1', 'N', 'T', 'IH0', 'S']","['K', 'AA', 'N', 'T', 'IH', 'S']",6,0.3333333333333333,0.3333333333333333
2689,detwer,"['D', 'EH1', 'T', 'W', 'ER0']","['D', 'EH', 'T', 'W', 'ER']",5,0.16666666666666666,0.2
2690,howgin,"['HH', 'AW1', 'IH0', 'N']","['HH', 'AW', 'IH', 'N']",4,0.3333333333333333,0.5
2691,wanals,"['W', 'AA1', 'N', 'AH0', 'L', 'Z']","['W', 'AA', 'N', 'AH', 'L', 'Z']",6,0.16666666666666666,0.16666666666666666
2692,mentre,"['M', 'EH1', 'N', 'T', 'R', 'EY2']","['M', 'EH', 'N', 'T', 'R', 'EY']",6,0.16666666666666666,0.3333333333333333
2693,precat,"['P', 'R', 'IY1', 'K', 'AH0', 'T']","['P', 'R', 'IY', 'K', 'AH', 'T']",6,0.3333333333333333,0.3333333333333333
2694,mometi,"['M', 'OW0', 'M', 'EH1', 'T', 'IY0']","['M', 'OW', 'M', 'EH', 'T', 'IY']",6,0.3333333333333333,0.5
2695,supple,"['S', 'AH1', 'P', 'AH0', 'L']","['S', 'AH', 'P', 'AH', 'L']",5,0.16666666666666666,0.2
2696,wistro,"['W', 'IH1', 'S', 'T', 'R', 'OW0']","['W', 'IH', 'S', 'T', 'R', 'OW']",6,0.16666666666666666,0.16666666666666666
2697,purtai,"['P', 'ER1', 'T', 'EY2']","['P', 'ER', 'T', 'EY']",4,0.3333333333333333,0.5
2698,colora,"['K', 'OW0', 'L', 'AO1', 'R', 'AH0']","['K', 'OW', 'L', 'AO', 'R', 'AH']",6,0.16666666666666666,0.3333333333333333
2699,recase,"['R', 'IY0', 'K', 'EY1', 'S']","['R', 'IY', 'K', 'EY', 'S']",5,0.16666666666666666,0.4
2700,prople,"['P', 'R', 'AA1', 'P', 'AH0', 'L']","['P', 'R', 'AA', 'P', 'AH', 'L']",6,0.16666666666666666,0.3333333333333333
2701,tounty,"['T', 'AW1', 'N', 'T', 'IY0']","['T', 'AW', 'N', 'T', 'IY']",5,0.16666666666666666,0.2
2702,livira,"['L', 'IH0', 'V', 'IH1', 'R', 'AH0']","['L', 'IH', 'V', 'IH', 'R', 'AH']",6,0.3333333333333333,0.3333333333333333
2703,frodus,"['F', 'R', 'OW1', 'D', 'AH0', 'S']","['F', 'R', 'OW', 'D', 'AH', 'S']",6,0.3333333333333333,0.3333333333333333
2704,preden,"['P', 'R', 'EH1', 'D', 'AH0', 'N']","['P', 'R', 'EH', 'D', 'AH', 'N']",6,0.3333333333333333,0.3333333333333333
2705,plason,"['P', 'L', 'AE1', 'S', 'AH0', 'N']","['P', 'L', 'AE', 'S', 'AH', 'N']",6,0.3333333333333333,0.16666666666666666
2706,impope,"['IH0', 'M', 'P', 'AA1', 'P']","['IH', 'M', 'P', 'AA', 'P']",5,0.16666666666666666,0.4
2707,basire,"['B', 'AH0', 'S', 'IY1', 'R']","['B', 'AH', 'S', 'IY', 'R']",5,0.3333333333333333,0.4
2708,flason,"['F', 'L', 'AE1', 'S', 'AH0', 'N']","['F', 'L', 'AE', 'S', 'AH', 'N']",6,0.3333333333333333,0.16666666666666666
2709,lisole,"['L', 'IH0', 'S', 'OW1', 'L']","['L', 'IH', 'S', 'OW', 'L']",5,0.3333333333333333,0.4
2710,freake,"['F', 'R', 'IY1', 'K']","['F', 'R', 'IY', 'K']",4,0.16666666666666666,0.0
2711,lislin,"['L', 'IH1', 'S', 'AH0', 'L']","['L', 'IH', 'S', 'AH', 'L']",5,0.3333333333333333,0.2
2712,mushin,"['M', 'AH1', 'SH', 'IH0', 'N']","['M', 'AH', 'SH', 'IH', 'N']",5,0.3333333333333333,0.4
2713,levirm,"['L', 'EH1', 'V', 'IH0', 'R', 'M']","['L', 'EH', 'V', 'IH', 'R', 'M']",6,0.3333333333333333,0.3333333333333333
2714,placea,"['P', 'L', 'EY1', 'S', 'IY0', 'AH0']","['P', 'L', 'EY', 'S', 'IY', 'AH']",6,0.16666666666666666,0.3333333333333333
2715,fatuar,"['F', 'AE1', 'CH', 'UW0', 'AA2', 'R']","['F', 'AE', 'CH', 'UW', 'AA', 'R']",6,0.3333333333333333,0.5
2716,terfor,"['T', 'ER1', 'F', 'ER0']","['T', 'ER', 'F', 'ER']",4,0.16666666666666666,0.25
2717,tompan,"['T', 'AH1', 'M', 'P', 'AH0', 'N']","['T', 'AH', 'M', 'P', 'AH', 'N']",6,0.3333333333333333,0.3333333333333333
2718,decart,"['D', 'IH0', 'K', 'AA1', 'R', 'T']","['D', 'IH', 'K', 'AA', 'R', 'T']",6,0.16666666666666666,0.16666666666666666
2719,juniet,"['JH', 'UW1', 'N', 'IY0', 'EH2', 'T']","['JH', 'UW', 'N', 'IY', 'EH', 'T']",6,0.16666666666666666,0.16666666666666666
2720,provic,"['P', 'R', 'AA1', 'V', 'IH0', 'K']","['P', 'R', 'AA', 'V', 'IH', 'K']",6,0.3333333333333333,0.3333333333333333
2721,hontom,"['HH', 'AA1', 'N', 'T', 'AH0', 'M']","['HH', 'AA', 'N', 'T', 'AH', 'M']",6,0.3333333333333333,0.3333333333333333
2722,leason,"['L', 'IY1', 'S', 'AH0', 'N']","['L', 'IY', 'S', 'AH', 'N']",5,0.16666666666666666,0.2
2723,sachno,"['S', 'AE1', 'K', 'N', 'OW0']","['S', 'AE', 'K', 'N', 'OW']",5,0.3333333333333333,0.4
2724,banday,"['B', 'AE1', 'N', 'D', 'EY2']","['B', 'AE', 'N', 'D', 'EY']",5,0.16666666666666666,0.2
2725,natiet,"['N', 'AE1', 'SH', 'IY0', 'T']","['N', 'AE', 'SH', 'IY', 'T']",5,0.3333333333333333,0.4
2726,dunden,"['D', 'AH1', 'N', 'D', 'AH0', 'N']","['D', 'AH', 'N', 'D', 'AH', 'N']",6,0.16666666666666666,0.16666666666666666
2727,hamoss,"['HH', 'EY1', 'M', 'OW0', 'S']","['HH', 'EY', 'M', 'OW', 'S']",5,0.3333333333333333,0.4
2728,consib,"['K', 'AH0', 'N', 'S', 'IH1', 'B']","['K', 'AH', 'N', 'S', 'IH', 'B']",6,0.3333333333333333,0.3333333333333333
2729,faream,"['F', 'EH1', 'R', 'AH0', 'M']","['F', 'EH', 'R', 'AH', 'M']",5,0.3333333333333333,0.2
2730,commun,"['K', 'AA1', 'M', 'Y', 'UW0', 'N']","['K', 'AA', 'M', 'Y', 'UW', 'N']",6,0.16666666666666666,0.0
2731,kiditl,"['K', 'IH1', 'D', 'AH0', 'T', 'AH0', 'L']","['K', 'IH', 'D', 'AH', 'T', 'AH', 'L']",7,0.5,0.2857142857142857
2732,calkin,"['K', 'AE1', 'L', 'K', 'IH0', 'N']","['K', 'AE', 'L', 'K', 'IH', 'N']",6,0.16666666666666666,0.3333333333333333
2733,somple,"['S', 'AA1', 'M', 'P', 'AH0', 'L']","['S', 'AA', 'M', 'P', 'AH', 'L']",6,0.16666666666666666,0.16666666666666666
2734,playin,"['P', 'L', 'EY1', 'IH0', 'N']","['P', 'L', 'EY', 'IH', 'N']",5,0.16666666666666666,0.2
2735,captem,"['K', 'AE1', 'P', 'T', 'AH0', 'M']","['K', 'AE', 'P', 'T', 'AH', 'M']",6,0.3333333333333333,0.16666666666666666
2736,compar,"['K', 'AH0', 'M', 'P', 'AA1', 'R']","['K', 'AH', 'M', 'P', 'AA', 'R']",6,0.16666666666666666,0.16666666666666666
2737,reflea,"['R', 'IY1', 'F', 'L', 'IY0', 'AH0']","['R', 'IY', 'F', 'L', 'IY', 'AH']",6,0.16666666666666666,0.3333333333333333
2738,novelo,"['N', 'OW0', 'V', 'EH1', 'L', 'OW0']","['N', 'OW', 'V', 'EH', 'L', 'OW']",6,0.16666666666666666,0.16666666666666666
2739,indert,"['IH1', 'N', 'D', 'ER0', 'T']","['IH', 'N', 'D', 'ER', 'T']",5,0.16666666666666666,0.4
2740,unlien,"['AH1', 'N', 'L', 'IY0', 'N']","['AH', 'N', 'L', 'IY', 'N']",5,0.3333333333333333,0.4
2741,injusa,"['IH0', 'N', 'JH', 'UW1', 'S', 'AH0']","['IH', 'N', 'JH', 'UW', 'S', 'AH']",6,0.3333333333333333,0.3333333333333333
2742,actimu,"['AE1', 'K', 'T', 'IH0', 'M', 'AH0']","['AE', 'K', 'T', 'IH', 'M', 'AH']",6,0.3333333333333333,0.3333333333333333
2743,goverf,"['G', 'AH1', 'V', 'ER0', 'F']","['G', 'AH', 'V', 'ER', 'F']",5,0.16666666666666666,0.2
2744,squard,"['S', 'K', 'W', 'AO1', 'R', 'D']","['S', 'K', 'W', 'AO', 'R', 'D']",6,0.16666666666666666,0.16666666666666666
2745,raturn,"['R', 'AE1', 'T', 'ER0', 'N']","['R', 'AE', 'T', 'ER', 'N']",5,0.16666666666666666,0.2
2746,admila,"['AA0', 'D', 'M', 'IY1', 'L', 'AH0']","['AA', 'D', 'M', 'IY', 'L', 'AH']",6,0.3333333333333333,0.3333333333333333
2747,reprox,"['R', 'IY0', 'P', 'R', 'AO1', 'K', 'S']","['R', 'IY', 'P', 'R', 'AO', 'K', 'S']",7,0.3333333333333333,0.42857142857142855
2748,econze,"['IH0', 'K', 'AA1', 'N', 'Z']","['IH', 'K', 'AA', 'N', 'Z']",5,0.3333333333333333,0.4
2749,waffit,"['W', 'AA1', 'F', 'IH0', 'T']","['W', 'AA', 'F', 'IH', 'T']",5,0.3333333333333333,0.4
2750,femail,"['F', 'IY1', 'M', 'EY2', 'L']","['F', 'IY', 'M', 'EY', 'L']",5,0.16666666666666666,0.0
2751,terson,"['T', 'ER1', 'S', 'AH0', 'N']","['T', 'ER', 'S', 'AH', 'N']",5,0.16666666666666666,0.2
2752,geopli,"['JH', 'IY0', 'AA1', 'L', 'P', 'IY0']","['JH', 'IY', 'AA', 'L', 'P', 'IY']",6,0.3333333333333333,0.3333333333333333
